source_id,edge_id,edge_kind,length_km,peak_inflow_kw,geometry_json,original_road_segments,building_id
H1,road::00465,road,0.08501384806542177,300.5356959290989,"[[10.2180428,50.048884],[10.2180491,50.0495811],[10.2180494,50.0495985],[10.2180496,50.0496485]]",3,
H1,road::00467,road,0.03799878997819792,432.0622571157841,"[[10.2180496,50.0496485],[10.2182508,50.0496455],[10.2184308,50.0496407],[10.2185802,50.0496349]]",3,
H1,road::00523,road,0.04800919473685773,1003.2030118134418,"[[10.2185802,50.0496349],[10.2187405,50.0496243],[10.2189524,50.0496107],[10.2192468,50.049586]]",3,
H1,road::00536,road,0.03558150419764331,396.7814600730401,"[[10.2186828,50.0506571],[10.2191695,50.0507228]]",1,
H1,road::00589,road,0.0335278597099157,58.413838608369765,"[[10.2191695,50.0507228],[10.2196221,50.0508009]]",1,
H1,road::00594,road,0.014012638814070577,78.59958751368272,"[[10.2192468,50.049586],[10.2193051,50.0497063]]",1,
H1,road::00595,road,0.03567666116292463,1082.600354966495,"[[10.2192468,50.049586],[10.2193756,50.0495656],[10.2194881,50.0495478],[10.2196535,50.049514],[10.2197255,50.0494972]]",4,
H1,road::00598,road,0.0038283180444591463,26.012483880220802,"[[10.2192879,50.0497389],[10.2193051,50.0497063]]",1,
H1,road::00602,road,0.0041018304363920535,52.27988808648005,"[[10.2193051,50.0497063],[10.219351,50.0497284]]",1,
H1,road::00608,road,0.018984603635665617,26.268422620961275,"[[10.219351,50.0497284],[10.2194149,50.0498941]]",1,
H1,road::00638,road,0.06555470953775708,1.435033494812682,"[[10.2196221,50.0508009],[10.2198722,50.0508494],[10.2201871,50.0509167],[10.2204878,50.0509929]]",3,
H1,road::00643,road,0.00863141379576664,51.96121221744826,"[[10.2196451,50.049893],[10.2196615,50.0498161]]",1,
H1,road::00646,road,0.009462217611188319,104.14087860502427,"[[10.2196615,50.0498161],[10.2196795,50.0497318]]",1,
H1,road::00649,road,0.04948078554212592,131.75399265482667,"[[10.2196684,50.0421639],[10.2201909,50.0424554]]",1,
H1,road::00650,road,0.02629455399240279,130.5626840292139,"[[10.2196795,50.0497318],[10.2196871,50.0496959],[10.2197255,50.0494972]]",2,
H1,road::00651,road,0.07436289509539212,27.537847569631015,"[[10.2196834,50.0501948],[10.2200662,50.0497209],[10.2202134,50.0496252]]",2,
H1,road::00660,road,0.023143919614988462,1213.6818726479387,"[[10.2197255,50.0494972],[10.2199099,50.049454],[10.2200268,50.0494217]]",2,
H1,road::00670,road,0.08328171655627246,160.59498475317037,"[[10.2198195,50.0486974],[10.2208715,50.0483769]]",1,
H1,road::00676,road,0.02501238518415849,26.563743645416835,"[[10.2199291,50.0502338],[10.2200995,50.0500374]]",1,
H1,road::00689,road,0.0262742466142478,82.15907519942357,"[[10.2200268,50.0494217],[10.2200809,50.0494807],[10.2202134,50.0496252]]",2,
H1,road::00690,road,0.030454359946100126,1296.5247617914383,"[[10.2200268,50.0494217],[10.2201435,50.0493821],[10.2203635,50.0492569]]",2,
H1,road::00697,road,0.03719952684271439,53.431988073997665,"[[10.2200995,50.0500374],[10.2202135,50.0500396],[10.2202584,50.0500249],[10.2202953,50.0499883],[10.2203933,50.0498805],[10.2204423,50.0498292]]",5,
H1,road::00702,road,0.01937947013981173,26.528133371727733,"[[10.2201762,50.0476605],[10.2204461,50.0476459]]",1,
H1,road::00705,road,0.010157097426261278,158.20470989927264,"[[10.2201909,50.0424554],[10.2202978,50.0425155]]",1,
H1,road::00710,road,0.027980821931451735,54.045145782641114,"[[10.2202134,50.0496252],[10.2203168,50.0497197],[10.220377,50.0497722],[10.2204423,50.0498292]]",3,
H1,road::00713,road,0.03701227708182271,159.01746770286093,"[[10.2202978,50.0425155],[10.2206361,50.0422637]]",1,
H1,road::00714,road,0.026228155967667914,52.43342726290158,"[[10.2203076,50.0480275],[10.2206665,50.0479795]]",1,
H1,road::00719,road,0.016710012945416578,1375.3058318672286,"[[10.2203635,50.0492569],[10.220536,50.0491556]]",1,
H1,road::00720,road,0.02208141758917424,52.338054587346456,"[[10.2203635,50.0492569],[10.2204728,50.0493186],[10.2205015,50.049337],[10.2205883,50.0493928]]",3,
H1,road::00727,road,0.013448664577948972,79.11793033731838,"[[10.2204461,50.0476459],[10.2206337,50.0476384]]",1,
H1,road::00728,road,0.008874321294986649,110.6459784511761,"[[10.2204498,50.0408169],[10.2205506,50.0408634]]",1,
H1,road::00737,road,0.0736695897787161,1587.112308435333,"[[10.220536,50.0491556],[10.2212938,50.0487071]]",1,
H1,road::00738,road,0.0041789391486891795,163.22012050665464,"[[10.2205506,50.0408634],[10.2205802,50.0408653],[10.2206053,50.0408564]]",2,
H1,road::00747,road,0.02250974198120795,189.95503409593206,"[[10.2206053,50.0408564],[10.2208082,50.0407017]]",1,
H1,road::00752,road,0.010393805955830494,689.2843669695783,"[[10.2206337,50.0476384],[10.2206393,50.0477318]]",1,
H1,road::00753,road,0.022280247974108415,609.9358011874823,"[[10.2206337,50.0476384],[10.2209443,50.0476241]]",1,
H1,road::00754,road,0.04446019170406696,211.98456684202128,"[[10.2206361,50.0422637],[10.2210426,50.0419613]]",1,
H1,road::00756,road,0.027622199121881547,741.9396542718248,"[[10.2206393,50.0477318],[10.2206551,50.0479157],[10.2206665,50.0479795]]",2,
H1,road::00763,road,0.016685083895472776,846.8014854129872,"[[10.2206665,50.0479795],[10.220714,50.0481264]]",1,
H1,road::00766,road,0.010805090420268696,899.0399556352254,"[[10.220714,50.0481264],[10.2207612,50.0482187]]",1,
H1,road::00768,road,0.010580206630124558,925.3515052399374,"[[10.2207612,50.0482187],[10.2208178,50.0483066]]",1,
H1,road::00769,road,0.008963885647945527,300.53680985401155,"[[10.2208082,50.0407017],[10.2209278,50.0407257]]",1,
H1,road::00771,road,0.008710561817170276,1030.9204049787502,"[[10.2208178,50.0483066],[10.2208715,50.0483769]]",1,
H1,road::00774,road,0.006516460074047215,1217.7375054777347,"[[10.2208715,50.0483769],[10.220919,50.0484269]]",1,
H1,road::00777,road,0.008765172777030959,1323.1216970508522,"[[10.220919,50.0484269],[10.220992,50.0484902]]",1,
H1,road::00779,road,0.023839013046595164,353.9989143767659,"[[10.2209278,50.0407257],[10.2209517,50.0406913],[10.2210456,50.0406336],[10.2211413,50.0405637]]",3,
H1,road::00780,road,0.03147718979540446,52.93659925660016,"[[10.2209278,50.0407257],[10.2209003,50.0407651],[10.2208986,50.0407908],[10.2209187,50.0408152],[10.2209863,50.0408583],[10.2210235,50.0408701],[10.2210577,50.0408723],[10.2211102,50.0408729],[10.2211751,50.0408819]]",8,
H1,road::00781,road,0.04041092226031651,80.70189437089103,"[[10.2209443,50.0476241],[10.2209379,50.0475169],[10.220943,50.0474858],[10.2209554,50.0474546],[10.2209993,50.0474052],[10.2210483,50.0473574],[10.2211273,50.0472976]]",6,
H1,road::00782,road,0.022694523826363073,502.6268110315994,"[[10.2209443,50.0476241],[10.2212614,50.0476194]]",1,
H1,road::00784,road,0.009969223900551334,1402.1258234027762,"[[10.220992,50.0484902],[10.2210828,50.0485582]]",1,
H1,road::00787,road,0.05073329380241096,239.20030700227807,"[[10.2210426,50.0419613],[10.2215325,50.0422258],[10.2215738,50.0422618]]",2,
H1,road::00790,road,0.0224070900762534,1507.3463434414389,"[[10.2210828,50.0485582],[10.2212938,50.0487071]]",1,
H1,road::00794,road,0.030959607655017398,79.81588129633913,"[[10.2211273,50.0472976],[10.2214024,50.0470827]]",1,
H1,road::00795,road,0.04296979955727968,433.104048663333,"[[10.2211413,50.0405637],[10.2215928,50.0408185]]",1,
H1,road::00804,road,0.01363765342320184,26.34548631685328,"[[10.2211751,50.0408819],[10.2212195,50.0409199],[10.221246,50.040965],[10.2212493,50.0409918]]",3,
H1,road::00805,road,0.06189637749820161,106.84060193859368,"[[10.2211804,50.0413186],[10.2216088,50.0410017],[10.2217481,50.0408986]]",2,
H1,road::00808,road,0.01963235455531269,1004.2412699889936,"[[10.2212564,50.0589066],[10.2213005,50.0589264],[10.2213754,50.0589548],[10.2214357,50.0589725],[10.2214975,50.0589898]]",4,
H1,road::00809,road,0.1261942523713906,1007.0589187519893,"[[10.2212564,50.0589066],[10.2214261,50.0587437],[10.2215291,50.0586384],[10.2219901,50.0581715],[10.2221239,50.0580369],[10.2222088,50.0579515]]",5,
H1,road::00810,road,0.027225871219437973,110.86344964953649,"[[10.2212572,50.0606068],[10.2214515,50.0606084],[10.2215038,50.0605466],[10.2215406,50.0605032]]",3,
H1,road::00811,road,0.024394623358447807,476.0092095525192,"[[10.2212614,50.0476194],[10.2216022,50.047613]]",1,
H1,road::00812,road,0.02502589238101113,3200.518979429913,"[[10.2212938,50.0487071],[10.2215465,50.0485515]]",1,
H1,road::00820,road,0.03882264619535787,79.13710106424972,"[[10.2214024,50.0470827],[10.2216317,50.0472166],[10.2216553,50.047234],[10.2216615,50.0472497],[10.2216452,50.0472701],[10.2215606,50.0473388]]",5,
H1,road::00822,road,0.005135395113231584,82.85959066202739,"[[10.2214119,50.0494823],[10.2214662,50.0494521]]",1,
H1,road::00825,road,0.06953906493111985,333.2297199223821,"[[10.2214662,50.0494521],[10.2222184,50.0490561]]",1,
H1,road::00826,road,0.045345043537229304,221.61037792855822,"[[10.2214688,50.0599925],[10.2215012,50.0602231],[10.2215282,50.0602852],[10.2216726,50.0603473]]",3,
H1,road::00827,road,0.004462604241283327,1003.80294539591,"[[10.2214975,50.0589898],[10.2215564,50.059003]]",1,
H1,road::00834,road,0.019741837534613255,111.2965538150707,"[[10.2215406,50.0605032],[10.2215758,50.0604616],[10.2216726,50.0603473]]",2,
H1,road::00836,road,0.00794450438181332,3410.613548562544,"[[10.2215465,50.0485515],[10.2216192,50.0486055]]",1,
H1,road::00837,road,0.01949277207514982,183.84834433922,"[[10.2215465,50.0485515],[10.2217606,50.0484431]]",1,
H1,road::00840,road,0.08267024092096785,893.0414874785494,"[[10.2215564,50.059003],[10.2216176,50.0590133],[10.2217057,50.0590201],[10.2217706,50.0590189],[10.2218539,50.0590091],[10.2220938,50.0589698],[10.2222813,50.0589355],[10.2225326,50.0588966],[10.222683,50.058879]]",8,
H1,road::00841,road,0.0045278654004726835,52.27843085702648,"[[10.2215606,50.0473388],[10.2215519,50.0473449],[10.2215505,50.0473566],[10.2215579,50.0473661],[10.2215696,50.0473728]]",4,
H1,road::00842,road,0.007903135689345194,26.116796565224295,"[[10.2215696,50.0473728],[10.2216012,50.0473839],[10.2216187,50.0473849],[10.2216361,50.0473822],[10.2216615,50.0473839],[10.2216738,50.0473874]]",5,
H1,road::00843,road,0.005195345775972604,2839.564682472883,"[[10.2215738,50.0422618],[10.2216169,50.0422994]]",1,
H1,road::00844,road,0.04361078880787011,2600.244234955708,"[[10.2215738,50.0422618],[10.2219695,50.0419635]]",1,
H1,road::00846,road,0.014241032158345133,486.0434171406411,"[[10.2215928,50.0408185],[10.2217481,50.0408986]]",1,
H1,road::00848,road,0.044140909249028144,423.16049530289126,"[[10.2216022,50.047613],[10.2217389,50.0476147],[10.2219324,50.0476184],[10.2222183,50.0476314]]",3,
H1,road::00851,road,0.02291481081547937,2862.6263968277235,"[[10.2216169,50.0422994],[10.221861,50.0424328]]",1,
H1,road::00852,road,0.06594510549846613,3519.8691574908435,"[[10.2216192,50.0486055],[10.2222184,50.0490561]]",1,
H1,road::00853,road,0.014692400779850758,333.23067715952345,"[[10.2216726,50.0603473],[10.2217602,50.0602278]]",1,
H1,road::00856,road,0.04230554901252626,332.4417268830728,"[[10.2217146,50.0597059],[10.2217321,50.0599205],[10.221921,50.0600329]]",2,
H1,road::00858,road,0.018083272618623338,672.2859379096719,"[[10.2217481,50.0408986],[10.2219399,50.0410045]]",1,
H1,road::00861,road,0.024543780928148608,333.7715024120016,"[[10.2217602,50.0602278],[10.2219043,50.0600566],[10.221921,50.0600329]]",2,
H1,road::00872,road,0.011788694845578379,2937.7270424124426,"[[10.221861,50.0424328],[10.2219582,50.0425184]]",1,
H1,road::00876,road,0.014804005041425646,666.5415793478692,"[[10.221921,50.0600329],[10.2220165,50.0599148]]",1,
H1,road::00877,road,0.0698210581347397,752.4324734311176,"[[10.2219399,50.0410045],[10.2226963,50.0414012]]",1,
H1,road::00878,road,0.04560226644066388,221.85007047047256,"[[10.2219534,50.0594066],[10.2219711,50.0596256],[10.2219857,50.059692],[10.2220333,50.0597439],[10.222116,50.0597785]]",4,
H1,road::00879,road,0.03202866036893673,2987.341383340557,"[[10.2219582,50.0425184],[10.2223111,50.0426956]]",1,
H1,road::00880,road,0.007709820825809184,2572.808091675297,"[[10.2219695,50.0419635],[10.2220386,50.0419103]]",1,
H1,road::00887,road,0.0167485453930929,666.913061645872,"[[10.2220165,50.0599148],[10.222076,50.0598299],[10.222116,50.0597785]]",2,
H1,road::00889,road,0.01790631752902418,159.2812775800365,"[[10.2220386,50.0419103],[10.2222311,50.0420132]]",1,
H1,road::00890,road,0.029978622651958615,2387.2556490188917,"[[10.2220386,50.0419103],[10.2223074,50.0417035]]",1,
H1,road::00893,road,0.022678565380462166,889.2683346676396,"[[10.222116,50.0597785],[10.2222581,50.0595962]]",1,
H1,road::00899,road,0.013057187303514637,1007.35045957761,"[[10.2222088,50.0579515],[10.2223057,50.057852]]",1,
H1,road::00901,road,0.02091534312061245,369.8193460190462,"[[10.2222183,50.0476314],[10.2225085,50.047654]]",1,
H1,road::00902,road,0.004292819829162356,4007.622947939435,"[[10.2222184,50.0490561],[10.2222571,50.0490856]]",1,
H1,road::00904,road,0.01695265508901497,4145.409959390155,"[[10.2222571,50.0490856],[10.2224452,50.0489929]]",1,
H1,road::00905,road,0.02437106935470469,137.38536195418072,"[[10.2222571,50.0490856],[10.2224715,50.0492559]]",1,
H1,road::00906,road,0.03952018319030689,890.1487272376406,"[[10.2222581,50.0595962],[10.2224833,50.0593221],[10.2225144,50.0592814]]",2,
H1,road::00908,road,0.020207144339574407,1007.801648579364,"[[10.2223057,50.057852],[10.22246,50.0576998]]",1,
H1,road::00909,road,0.020880009645532323,2086.6805084362504,"[[10.2223074,50.0417035],[10.222493,50.0415586]]",1,
H1,road::00910,road,0.0245487514407049,247.26997245272673,"[[10.2223074,50.0417035],[10.2225723,50.0418438]]",1,
H1,road::00911,road,0.06394912900004066,3033.7699326689667,"[[10.2223111,50.0426956],[10.2230097,50.0430543]]",1,
H1,road::00913,road,0.01563556650613589,131.60410698287225,"[[10.2223244,50.0481067],[10.2224826,50.0480097]]",1,
H1,road::00914,road,0.019631917659956248,4256.267287264998,"[[10.2224452,50.0489929],[10.222679,50.0489005]]",1,
H1,road::00915,road,0.07048631620221585,1009.3755288273688,"[[10.22246,50.0576998],[10.2225079,50.0576522],[10.2228251,50.0573309],[10.2228521,50.0573038],[10.2229929,50.0571667]]",4,
H1,road::00917,road,0.018033269378930305,110.64082660068354,"[[10.2224715,50.0492559],[10.2226752,50.0491604]]",1,
H1,road::00922,road,0.031420054519249556,132.293698841162,"[[10.2224826,50.0480097],[10.2227998,50.0478143]]",1,
H1,road::00923,road,0.006669990923607057,181.7137462183111,"[[10.222493,50.0415586],[10.222565,50.0415967]]",1,
H1,road::00924,road,0.01953589069398684,1852.4187923284003,"[[10.222493,50.0415586],[10.2226666,50.041423]]",1,
H1,road::00925,road,0.028919228969113274,369.3581455667146,"[[10.2225085,50.047654],[10.2226593,50.0476701],[10.2229048,50.0477047]]",2,
H1,road::00926,road,0.04717803039666438,891.1997355099891,"[[10.2225144,50.0592814],[10.2225387,50.0592514],[10.222651,50.0590677],[10.2226856,50.0590029],[10.2226939,50.0589511],[10.222683,50.058879]]",5,
H1,road::00931,road,0.021311853687524814,71.33978203569978,"[[10.222565,50.0415967],[10.2227951,50.0417184]]",1,
H1,road::00932,road,0.007402718115863903,136.40493654973992,"[[10.2225723,50.0418438],[10.2226369,50.0417918]]",1,
H1,road::00935,road,0.0032237129918789875,1825.6624076389705,"[[10.2226666,50.041423],[10.2226963,50.0414012]]",1,
H1,road::00938,road,0.035344939276209936,4343.157679647535,"[[10.222679,50.0489005],[10.222979,50.0487985],[10.2231185,50.0487555]]",2,
H1,road::00940,road,0.04819672039905055,372.4521077941812,"[[10.2226963,50.0414012],[10.2231439,50.0410773]]",1,
H1,road::00941,road,0.08547871820231545,700.7047003593061,"[[10.2226963,50.0414012],[10.2236086,50.0418975]]",1,
H1,road::00943,road,0.0028269058448701723,158.6650431766067,"[[10.2227998,50.0478143],[10.2228277,50.0477963]]",1,
H1,road::00944,road,0.04477274037771385,27.06335717836247,"[[10.2228026,50.0475112],[10.222968,50.0473632],[10.2231384,50.0472312],[10.2231868,50.0471937]]",3,
H1,road::00945,road,0.03805518198926149,79.77806123426782,"[[10.2228116,50.0408932],[10.2230333,50.0408569],[10.2232657,50.0409821]]",2,
H1,road::00946,road,0.011594941292800582,185.0655523725537,"[[10.2228277,50.0477963],[10.222853,50.0477706],[10.2229048,50.0477047]]",2,
H1,road::00950,road,0.039555335237341276,163.06545016197973,"[[10.2228874,50.0407182],[10.2233058,50.0409507]]",1,
H1,road::00951,road,0.009533264990950552,183.6549069328766,"[[10.2229048,50.0477047],[10.2230344,50.0477246]]",1,
H1,road::00954,road,0.012865468598147608,45.4028857502014,"[[10.2229807,50.0428016],[10.2231202,50.0428746]]",1,
H1,road::00956,road,0.22202573758531804,1014.3335927328553,"[[10.2229929,50.0571667],[10.2231205,50.0570536],[10.2233439,50.0568569],[10.2236705,50.0565748],[10.2240881,50.0562481],[10.2246495,50.0558152],[10.2249336,50.0556102]]",6,
H1,road::00957,road,0.02050610749235933,364.5966680627731,"[[10.2230097,50.0430543],[10.2231975,50.042915]]",1,
H1,road::00958,road,0.04320979279690393,3399.376329279665,"[[10.2230097,50.0430543],[10.2234682,50.0433072]]",1,
H1,road::00961,road,0.020201900297341965,157.43059779742245,"[[10.2230344,50.0477246],[10.2233073,50.0477712]]",1,
H1,road::00962,road,0.01564994045159209,402.3909723459905,"[[10.2230479,50.0420944],[10.2231887,50.0419867]]",1,
H1,road::00965,road,0.03186387572387813,4369.95581697711,"[[10.2231185,50.0487555],[10.2232784,50.0487136],[10.2235401,50.0486643]]",2,
H1,road::00966,road,0.007125467782364132,68.19378778946731,"[[10.2231202,50.0428746],[10.2231975,50.042915]]",1,
H1,road::00967,road,0.016875397169163555,26.469210017312925,"[[10.2231413,50.0412761],[10.2232898,50.0411582]]",1,
H1,road::00968,road,0.013711894182550194,269.24442113436754,"[[10.2231439,50.0410773],[10.2232657,50.0409821]]",1,
H1,road::00969,road,0.013780609699504402,75.96611293988937,"[[10.2231439,50.0410773],[10.2232898,50.0411582]]",1,
H1,road::00973,road,0.038394265942677815,27.904273488967736,"[[10.2231868,50.0471937],[10.223345,50.0472827],[10.223586,50.0474244]]",2,
H1,road::00974,road,0.004956667380959939,424.9119197843661,"[[10.2231887,50.0419867],[10.2232541,50.041972]]",1,
H1,road::00975,road,0.05247028696731568,295.95075081617756,"[[10.2231975,50.042915],[10.2236781,50.0425586]]",1,
H1,road::00977,road,0.013952005354176338,470.1311571295275,"[[10.2232541,50.041972],[10.2234038,50.0420524]]",1,
H1,road::00978,road,0.004519278662943296,189.16460131962376,"[[10.2232657,50.0409821],[10.2233058,50.0409507]]",1,
H1,road::00979,road,0.009451130907618791,134.53626838629103,"[[10.2232786,50.0421469],[10.2233845,50.0421977]]",1,
H1,road::00980,road,0.013808450655899009,157.2073426345611,"[[10.2232786,50.0421469],[10.2234038,50.0420524]]",1,
H1,road::00981,road,0.016671386702995908,26.52636236291196,"[[10.2232884,50.0413554],[10.2234362,50.0412395]]",1,
H1,road::00982,road,0.013836750851483306,49.1947902018077,"[[10.2232898,50.0411582],[10.2234362,50.0412395]]",1,
H1,road::00984,road,0.029473042764906046,104.79891441745805,"[[10.2233073,50.0477712],[10.223656,50.0478412],[10.2237004,50.0478504]]",2,
H1,road::00985,road,0.007296830034717307,159.459826138323,"[[10.2233092,50.0424039],[10.2233887,50.042445]]",1,
H1,road::00989,road,0.007296830035375587,22.547743946767824,"[[10.2233379,50.042381],[10.2234174,50.0424221]]",1,
H1,road::00991,road,0.003271293479965311,204.64446245890036,"[[10.2233887,50.042445],[10.2234174,50.0424221]]",1,
H1,road::00992,road,0.022614592520761218,650.1719678432105,"[[10.2234038,50.0420524],[10.2236086,50.0418975]]",1,
H1,road::00993,road,0.0024922208941446267,271.9888663658781,"[[10.2234174,50.0424221],[10.2234446,50.0424361]]",1,
H1,road::00998,road,0.021556446055348476,294.79542439011027,"[[10.2234446,50.0424361],[10.223584,50.0425093],[10.2236781,50.0425586]]",2,
H1,road::01003,road,0.01904373804145978,26.861055293829814,"[[10.2234677,50.0483013],[10.2235319,50.0481351]]",1,
H1,road::01004,road,0.019478890289771827,3399.831516794246,"[[10.2234682,50.0433072],[10.2236749,50.0434212]]",1,
H1,road::01007,road,0.033884746243947356,53.714987178128524,"[[10.2235319,50.0481351],[10.2236642,50.0479196],[10.2237004,50.0478504]]",2,
H1,road::01008,road,0.03367948745993468,4396.7822813895,"[[10.2235401,50.0486643],[10.2238152,50.0486192],[10.2239997,50.0486003]]",2,
H1,road::01009,road,0.03432035699442512,26.7694061755918,"[[10.2235416,50.0495104],[10.2238163,50.049472],[10.2240127,50.0494532]]",2,
H1,road::01010,road,0.0729684451987813,49.56724724268862,"[[10.223586,50.0474244],[10.223855,50.0476036],[10.224079,50.0477687],[10.2241791,50.047861],[10.2242375,50.0479263]]",4,
H1,road::01018,road,0.05669350828153309,3401.156377342783,"[[10.2236749,50.0434212],[10.2242765,50.043753]]",1,
H1,road::01023,road,0.03971225252951969,50.43741934779874,"[[10.2237004,50.0478504],[10.224023,50.0479176],[10.2241473,50.0479293],[10.2242375,50.0479263]]",3,
H1,road::01031,road,0.05159540033885616,4398.61639440269,"[[10.2239526,50.0492922],[10.2239568,50.0490541],[10.2239705,50.0488284]]",2,
H1,road::01032,road,0.01849143449468298,4399.056540651454,"[[10.2239526,50.0492922],[10.2239646,50.0493564],[10.2240127,50.0494532]]",2,
H1,road::01033,road,0.025460589162972704,4397.388293936341,"[[10.2239705,50.0488284],[10.223979,50.0487231],[10.2239997,50.0486003]]",2,
H1,road::01037,road,0.051434604756452486,4427.050855855231,"[[10.2240127,50.0494532],[10.2247303,50.0494258]]",1,
H1,road::01051,road,0.08741022796755923,3403.1991291071977,"[[10.2242765,50.043753],[10.2252064,50.0442628]]",1,
H1,road::01076,road,0.21076062988268562,39201.729685684564,"[[10.2246029,50.0331756],[10.2240025,50.0324963],[10.2241175,50.0324543],[10.2242241,50.0324165],[10.2248366,50.0330817],[10.2246029,50.0331756]]",5,
H1,road::01077,road,0.08114157101217091,39204.88903707996,"[[10.2246029,50.0331756],[10.2248918,50.0335025],[10.2249897,50.0336132],[10.2251635,50.0338099]]",3,
H1,road::01083,road,0.05629388408026111,4429.789132384759,"[[10.2247216,50.0488981],[10.2246807,50.0488741],[10.2246442,50.0488611],[10.2245993,50.0488357],[10.2245795,50.0488068],[10.2245723,50.0487803],[10.2245813,50.0487525],[10.2246065,50.0487329],[10.224646,50.0487208],[10.2246991,50.0487156],[10.2247477,50.048726],[10.2247801,50.0487468],[10.2247962,50.0487733],[10.2248034,50.0488011],[10.2247738,50.0488357],[10.224736,50.0488692],[10.2247216,50.0488981]]",16,
H1,road::01084,road,0.05868354385533265,4428.448433170624,"[[10.2247216,50.0488981],[10.2247286,50.0493171],[10.2247303,50.0494258]]",2,
H1,road::01093,road,0.09885914440874669,39241.6616054782,"[[10.22488,50.0298007],[10.2254331,50.0295928],[10.2260108,50.0293732],[10.2260787,50.0293845]]",3,
H1,road::01100,road,0.14913444077793056,1017.6641347033885,"[[10.2249336,50.0556102],[10.2253142,50.0553539],[10.2256367,50.0551407],[10.226022,50.0549001],[10.2264055,50.0546609]]",4,
H1,road::01114,road,0.01824607301855568,39205.59947702909,"[[10.2251635,50.0338099],[10.2253858,50.0337295]]",1,
H1,road::01117,road,0.045045599411004666,3404.251852364869,"[[10.2252064,50.0442628],[10.225323,50.0443224],[10.225518,50.0444274],[10.225564,50.0444483],[10.2256287,50.0444658],[10.2257276,50.0444748]]",5,
H1,road::01123,road,0.04838419555765473,39207.48343247273,"[[10.2253858,50.0337295],[10.2259752,50.0335162]]",1,
